"iter" "posterior" "prior" "likelihood" "acceptance" "beta" "gamma"
"8105" 8105 -84.5394952131608 -5.63671317309494 -78.9027820400659 0.170512029611351 0.00219770108086072 0.494881309281363
"8106" 8106 -84.5394952131608 -5.63671317309494 -78.9027820400659 0.170490994325191 0.00219770108086072 0.494881309281363
"8107" 8107 -84.5394952131608 -5.63671317309494 -78.9027820400659 0.170469964228445 0.00219770108086072 0.494881309281363
"8108" 8108 -84.5394952131608 -5.63671317309494 -78.9027820400659 0.170448939319191 0.00219770108086072 0.494881309281363
"8109" 8109 -84.5394952131608 -5.63671317309494 -78.9027820400659 0.170427919595511 0.00219770108086072 0.494881309281363
"8110" 8110 -84.5394952131608 -5.63671317309494 -78.9027820400659 0.170406905055487 0.00219770108086072 0.494881309281363
"8111" 8111 -84.5394952131608 -5.63671317309494 -78.9027820400659 0.170385895697201 0.00219770108086072 0.494881309281363
"8112" 8112 -84.5394952131608 -5.63671317309494 -78.9027820400659 0.170364891518738 0.00219770108086072 0.494881309281363
"8113" 8113 -84.5394952131608 -5.63671317309494 -78.9027820400659 0.170343892518181 0.00219770108086072 0.494881309281363
"8114" 8114 -80.8430039674315 -5.3902516057757 -75.4527523616558 0.170446142469805 0.00223170274102683 0.458566022407908
"8115" 8115 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170548367221195 0.00223142481982408 0.459947331999586
"8116" 8116 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170527353376047 0.00223142481982408 0.459947331999586
"8117" 8117 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170506344708636 0.00223142481982408 0.459947331999586
"8118" 8118 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170485341217049 0.00223142481982408 0.459947331999586
"8119" 8119 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170464342899372 0.00223142481982408 0.459947331999586
"8120" 8120 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170443349753695 0.00223142481982408 0.459947331999586
"8121" 8121 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170422361778106 0.00223142481982408 0.459947331999586
"8122" 8122 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170401378970697 0.00223142481982408 0.459947331999586
"8123" 8123 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170380401329558 0.00223142481982408 0.459947331999586
"8124" 8124 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170359428852782 0.00223142481982408 0.459947331999586
"8125" 8125 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170338461538462 0.00223142481982408 0.459947331999586
"8126" 8126 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170317499384691 0.00223142481982408 0.459947331999586
"8127" 8127 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170296542389566 0.00223142481982408 0.459947331999586
"8128" 8128 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170275590551181 0.00223142481982408 0.459947331999586
"8129" 8129 -80.6661865577603 -5.39953764216173 -75.2666489155986 0.170254643867634 0.00223142481982408 0.459947331999586
"8130" 8130 -80.7291602051705 -5.6220210450321 -75.1071391601384 0.170356703567036 0.00224578777312769 0.492733282810782
"8131" 8131 -80.7291602051705 -5.6220210450321 -75.1071391601384 0.170335752060017 0.00224578777312769 0.492733282810782
"8132" 8132 -80.7291602051705 -5.6220210450321 -75.1071391601384 0.170314805705853 0.00224578777312769 0.492733282810782
"8133" 8133 -80.7291602051705 -5.6220210450321 -75.1071391601384 0.170293864502644 0.00224578777312769 0.492733282810782
"8134" 8134 -80.7291602051705 -5.6220210450321 -75.1071391601384 0.170272928448488 0.00224578777312769 0.492733282810782
"8135" 8135 -81.7544844666958 -5.351169584074 -76.4033148826218 0.170374923171481 0.00226250684823083 0.452738589267374
"8136" 8136 -81.7544844666958 -5.351169584074 -76.4033148826218 0.170353982300885 0.00226250684823083 0.452738589267374
"8137" 8137 -81.7544844666958 -5.351169584074 -76.4033148826218 0.170333046577363 0.00226250684823083 0.452738589267374
"8138" 8138 -81.6055537916907 -5.5149201819096 -76.0906336097811 0.170434996313591 0.00230779476066334 0.477017273545811
"8139" 8139 -81.6055537916907 -5.5149201819096 -76.0906336097811 0.170414055780808 0.00230779476066334 0.477017273545811
"8140" 8140 -81.4488688574328 -5.60490195861329 -75.8439668988195 0.170515970515971 0.00229714983929545 0.490228209126708
"8141" 8141 -80.6941268823912 -5.57581953952394 -75.1183073428672 0.170617860213733 0.0022905651636522 0.485966738197061
"8142" 8142 -80.6941268823912 -5.57581953952394 -75.1183073428672 0.170596904937362 0.0022905651636522 0.485966738197061
"8143" 8143 -80.6941268823912 -5.57581953952394 -75.1183073428672 0.17057595480781 0.0022905651636522 0.485966738197061
"8144" 8144 -80.6941268823912 -5.57581953952394 -75.1183073428672 0.170555009823183 0.0022905651636522 0.485966738197061
"8145" 8145 -79.548806219831 -5.50310179453638 -74.0457044252946 0.170656844689994 0.00223866471310132 0.475276093012139
"8146" 8146 -79.548806219831 -5.50310179453638 -74.0457044252946 0.170635894917751 0.00223866471310132 0.475276093012139
"8147" 8147 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170737694857003 0.00222492688240778 0.463594591213652
"8148" 8148 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170716740304369 0.00222492688240778 0.463594591213652
"8149" 8149 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170695790894588 0.00222492688240778 0.463594591213652
"8150" 8150 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170674846625767 0.00222492688240778 0.463594591213652
"8151" 8151 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170653907496013 0.00222492688240778 0.463594591213652
"8152" 8152 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170632973503435 0.00222492688240778 0.463594591213652
"8153" 8153 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170612044646143 0.00222492688240778 0.463594591213652
"8154" 8154 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170591120922247 0.00222492688240778 0.463594591213652
"8155" 8155 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170570202329859 0.00222492688240778 0.463594591213652
"8156" 8156 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170549288867092 0.00222492688240778 0.463594591213652
"8157" 8157 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170528380532058 0.00222492688240778 0.463594591213652
"8158" 8158 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170507477322873 0.00222492688240778 0.463594591213652
"8159" 8159 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170486579237652 0.00222492688240778 0.463594591213652
"8160" 8160 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.17046568627451 0.00222492688240778 0.463594591213652
"8161" 8161 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170444798431565 0.00222492688240778 0.463594591213652
"8162" 8162 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170423915706935 0.00222492688240778 0.463594591213652
"8163" 8163 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170403038098738 0.00222492688240778 0.463594591213652
"8164" 8164 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170382165605096 0.00222492688240778 0.463594591213652
"8165" 8165 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170361298224127 0.00222492688240778 0.463594591213652
"8166" 8166 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170340435953955 0.00222492688240778 0.463594591213652
"8167" 8167 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170319578792702 0.00222492688240778 0.463594591213652
"8168" 8168 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170298726738492 0.00222492688240778 0.463594591213652
"8169" 8169 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170277879789448 0.00222492688240778 0.463594591213652
"8170" 8170 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170257037943696 0.00222492688240778 0.463594591213652
"8171" 8171 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170236201199364 0.00222492688240778 0.463594591213652
"8172" 8172 -80.5159393473123 -5.42409571285019 -75.0918436344621 0.170215369554577 0.00222492688240778 0.463594591213652
"8173" 8173 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170316897100208 0.00223356492885909 0.470204995410508
"8174" 8174 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170296060680206 0.00223356492885909 0.470204995410508
"8175" 8175 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170275229357798 0.00223356492885909 0.470204995410508
"8176" 8176 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170254403131115 0.00223356492885909 0.470204995410508
"8177" 8177 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170233581998288 0.00223356492885909 0.470204995410508
"8178" 8178 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170212765957447 0.00223356492885909 0.470204995410508
"8179" 8179 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170191955006725 0.00223356492885909 0.470204995410508
"8180" 8180 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170171149144254 0.00223356492885909 0.470204995410508
"8181" 8181 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.17015034836817 0.00223356492885909 0.470204995410508
"8182" 8182 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170129552676607 0.00223356492885909 0.470204995410508
"8183" 8183 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170108762067701 0.00223356492885909 0.470204995410508
"8184" 8184 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170087976539589 0.00223356492885909 0.470204995410508
"8185" 8185 -79.7713069858522 -5.46874165740491 -74.3025653284473 0.170067196090409 0.00223356492885909 0.470204995410508
"8186" 8186 -84.4975485290837 -5.47108570788298 -79.0264628212007 0.170168580503298 0.00217741963566862 0.47055138129578
"8187" 8187 -84.4975485290837 -5.47108570788298 -79.0264628212007 0.170147795285208 0.00217741963566862 0.47055138129578
"8188" 8188 -80.3457247936768 -5.54035685930724 -74.8053679343695 0.170249145090376 0.00222423214219209 0.480759806725567
"8189" 8189 -80.3457247936768 -5.54035685930724 -74.8053679343695 0.170228355110514 0.00222423214219209 0.480759806725567
"8190" 8190 -80.3457247936768 -5.54035685930724 -74.8053679343695 0.17020757020757 0.00222423214219209 0.480759806725567
"8191" 8191 -80.3457247936768 -5.54035685930724 -74.8053679343695 0.170186790379685 0.00222423214219209 0.480759806725567
"8192" 8192 -80.3457247936768 -5.54035685930724 -74.8053679343695 0.170166015625 0.00222423214219209 0.480759806725567
"8193" 8193 -80.3457247936768 -5.54035685930724 -74.8053679343695 0.170145245941658 0.00222423214219209 0.480759806725567
"8194" 8194 -80.3457247936768 -5.54035685930724 -74.8053679343695 0.170124481327801 0.00222423214219209 0.480759806725567
"8195" 8195 -80.3457247936768 -5.54035685930724 -74.8053679343695 0.170103721781574 0.00222423214219209 0.480759806725567
"8196" 8196 -79.6214465149523 -5.55129240751677 -74.0701541074356 0.170204978038067 0.00226691804974052 0.482366750419482
"8197" 8197 -79.6214465149523 -5.55129240751677 -74.0701541074356 0.170184213736733 0.00226691804974052 0.482366750419482
"8198" 8198 -79.6214465149523 -5.55129240751677 -74.0701541074356 0.170163454501098 0.00226691804974052 0.482366750419482
"8199" 8199 -79.6214465149523 -5.55129240751677 -74.0701541074356 0.170142700329308 0.00226691804974052 0.482366750419482
"8200" 8200 -79.6214465149523 -5.55129240751677 -74.0701541074356 0.170121951219512 0.00226691804974052 0.482366750419482
"8201" 8201 -79.6214465149523 -5.55129240751677 -74.0701541074356 0.170101207169857 0.00226691804974052 0.482366750419482
"8202" 8202 -79.6214465149523 -5.55129240751677 -74.0701541074356 0.170080468178493 0.00226691804974052 0.482366750419482
"8203" 8203 -79.6214465149523 -5.55129240751677 -74.0701541074356 0.170059734243569 0.00226691804974052 0.482366750419482
"8204" 8204 -79.8246113919188 -5.52394988522526 -74.3006615066936 0.170160897123354 0.00223250413599589 0.478346595114382
"8205" 8205 -79.8246113919188 -5.52394988522526 -74.3006615066936 0.170140158439976 0.00223250413599589 0.478346595114382
"8206" 8206 -79.8246113919188 -5.52394988522526 -74.3006615066936 0.170119424811114 0.00223250413599589 0.478346595114382
"8207" 8207 -79.980567183756 -5.44031551517859 -74.5402516685774 0.170220543438528 0.00227003919016805 0.465999061185463
"8208" 8208 -79.980567183756 -5.44031551517859 -74.5402516685774 0.170199805068226 0.00227003919016805 0.465999061185463
"8209" 8209 -79.980567183756 -5.44031551517859 -74.5402516685774 0.170179071750518 0.00227003919016805 0.465999061185463
"8210" 8210 -79.980567183756 -5.44031551517859 -74.5402516685774 0.170158343483557 0.00227003919016805 0.465999061185463
"8211" 8211 -79.980567183756 -5.44031551517859 -74.5402516685774 0.170137620265498 0.00227003919016805 0.465999061185463
"8212" 8212 -79.980567183756 -5.44031551517859 -74.5402516685774 0.170116902094496 0.00227003919016805 0.465999061185463
"8213" 8213 -79.980567183756 -5.44031551517859 -74.5402516685774 0.170096188968708 0.00227003919016805 0.465999061185463
"8214" 8214 -79.980567183756 -5.44031551517859 -74.5402516685774 0.170075480886292 0.00227003919016805 0.465999061185463
"8215" 8215 -79.980567183756 -5.44031551517859 -74.5402516685774 0.170054777845405 0.00227003919016805 0.465999061185463
"8216" 8216 -79.980567183756 -5.44031551517859 -74.5402516685774 0.170034079844206 0.00227003919016805 0.465999061185463
"8217" 8217 -79.980567183756 -5.44031551517859 -74.5402516685774 0.170013386880857 0.00227003919016805 0.465999061185463
"8218" 8218 -79.980567183756 -5.44031551517859 -74.5402516685774 0.169992698953517 0.00227003919016805 0.465999061185463
"8219" 8219 -79.980567183756 -5.44031551517859 -74.5402516685774 0.169972016060348 0.00227003919016805 0.465999061185463
"8220" 8220 -79.980567183756 -5.44031551517859 -74.5402516685774 0.169951338199513 0.00227003919016805 0.465999061185463
"8221" 8221 -79.980567183756 -5.44031551517859 -74.5402516685774 0.169930665369177 0.00227003919016805 0.465999061185463
"8222" 8222 -79.980567183756 -5.44031551517859 -74.5402516685774 0.169909997567502 0.00227003919016805 0.465999061185463
"8223" 8223 -79.8949420357657 -5.44000785095835 -74.4549341848074 0.170010944910617 0.00226666662818723 0.465953483878891
"8224" 8224 -79.957558116933 -5.5021225494057 -74.4554355675273 0.17011186770428 0.00228201230875682 0.475131754417536
"8225" 8225 -79.957558116933 -5.5021225494057 -74.4554355675273 0.170091185410334 0.00228201230875682 0.475131754417536
"8226" 8226 -79.957558116933 -5.5021225494057 -74.4554355675273 0.170070508144906 0.00228201230875682 0.475131754417536
"8227" 8227 -79.957558116933 -5.5021225494057 -74.4554355675273 0.170049835906163 0.00228201230875682 0.475131754417536
"8228" 8228 -79.957558116933 -5.5021225494057 -74.4554355675273 0.17002916869227 0.00228201230875682 0.475131754417536
"8229" 8229 -79.957558116933 -5.5021225494057 -74.4554355675273 0.170008506501398 0.00228201230875682 0.475131754417536
"8230" 8230 -79.957558116933 -5.5021225494057 -74.4554355675273 0.169987849331713 0.00228201230875682 0.475131754417536
"8231" 8231 -79.957558116933 -5.5021225494057 -74.4554355675273 0.169967197181387 0.00228201230875682 0.475131754417536
"8232" 8232 -79.957558116933 -5.5021225494057 -74.4554355675273 0.169946550048591 0.00228201230875682 0.475131754417536
"8233" 8233 -79.957558116933 -5.5021225494057 -74.4554355675273 0.169925907931495 0.00228201230875682 0.475131754417536
"8234" 8234 -79.957558116933 -5.5021225494057 -74.4554355675273 0.169905270828273 0.00228201230875682 0.475131754417536
"8235" 8235 -79.957558116933 -5.5021225494057 -74.4554355675273 0.169884638737098 0.00228201230875682 0.475131754417536
"8236" 8236 -79.4213922517284 -5.53260797383733 -73.8887842778911 0.169985429820301 0.00225167231255631 0.47962040892817
"8237" 8237 -79.4213922517284 -5.53260797383733 -73.8887842778911 0.169964793007163 0.00225167231255631 0.47962040892817
"8238" 8238 -79.4213922517284 -5.53260797383733 -73.8887842778911 0.169944161204176 0.00225167231255631 0.47962040892817
"8239" 8239 -79.4213922517284 -5.53260797383733 -73.8887842778911 0.169923534409516 0.00225167231255631 0.47962040892817
"8240" 8240 -79.4213922517284 -5.53260797383733 -73.8887842778911 0.169902912621359 0.00225167231255631 0.47962040892817
"8241" 8241 -79.4213922517284 -5.53260797383733 -73.8887842778911 0.169882295837884 0.00225167231255631 0.47962040892817
"8242" 8242 -79.4213922517284 -5.53260797383733 -73.8887842778911 0.169861684057268 0.00225167231255631 0.47962040892817
